Customer ID,Unix time,Readable time,,Location,Latitude,Longitude
03cbe83f0044b1b3bb1546c4d7df2d08,1440082800,11:00:00 PM,5,Xilin,1.3293908,103.9632964
0491100e26f2ffa6a75dfb2dd09c677f,1440082800,11:00:00 PM,3,Chong Boon,1.368161,103.855176
02165fd6c22b91630ca2b2c51b021972,1440082801,11:00:01 PM,4,Kranji,1.4252979,103.7621389
0260dba29d63954e154c2d2b1aebc369,1440082801,11:00:01 PM,1,Hougang Central,1.3712274,103.8917513
03cbe83f0044b1b3bb1546c4d7df2d08,1440082801,11:00:01 PM,5,Xilin,1.3293908,103.9632964
05dd5f63d8770626d358cce7f3f3f188,1440082801,11:00:01 PM,3,Swiss Club,1.3382923,103.790064
017ee7c963a22015c69be2d95a0281b6,1440082802,11:00:02 PM,8,Jurong West Central,1.3380754,103.7411914
01e2beff6cad4677783bc34a1f0fb1ce,1440082802,11:00:02 PM,1,Bedok South,1.3236038,103.9273405
0260dba29d63954e154c2d2b1aebc369,1440082802,11:00:02 PM,1,Hougang Central,1.3712274,103.8917513
0330d07fc73b01bae8e10b2f1768ac24,1440082802,11:00:02 PM,2,Khatib,1.4173658,103.8329446
0491100e26f2ffa6a75dfb2dd09c677f,1440082802,11:00:02 PM,3,Chong Boon,1.368161,103.855176
04edbb5dc3ef3e9a34a5823bbef24f22,1440082802,11:00:02 PM,1,Hougang East,1.3612182,103.8862529
0772df13c3175ccdfa497857337bdcbe,1440082802,11:00:02 PM,4,Serangoon North,1.3553567,103.8678708
006d71ae356b482fea54c6e8ce2d9c88,1440082803,11:00:03 PM,2,Malcolm,1.3236673,103.8311461
0491100e26f2ffa6a75dfb2dd09c677f,1440082803,11:00:03 PM,3,Chong Boon,1.368161,103.855176
04e196b36380f5ee1535f13e0ba9ab73,1440082803,11:00:03 PM,1,Bukit Batok South,1.3590288,103.7636796
058efbd40d224ab8ea8ecfcb8a9a6a7b,1440082803,11:00:03 PM,3,Bukit Batok West,1.3590288,103.7636796
069321f40ec9a3106c778d7b2664ee12,1440082803,11:00:03 PM,1,Bukit Batok West,1.3590288,103.7636796
0772df13c3175ccdfa497857337bdcbe,1440082803,11:00:03 PM,4,Serangoon North,1.3553567,103.8678708
07cc0564b11389635a0f1b0532dae9f5,1440082803,11:00:03 PM,1,Geylang Bahru,1.3232575,103.8680238
080f00dc2d54c49f35915b729aaf93fd,1440082803,11:00:03 PM,2,Geylang East,1.3200544,103.8917746
0452da78c4a7909bca365fe69df01c6c,1440082804,11:00:04 PM,3,Lorong Halus,1.3864441,103.9232692
04e196b36380f5ee1535f13e0ba9ab73,1440082804,11:00:04 PM,1,Bukit Batok South,1.3590288,103.7636796
06a2853d30dc97c55018d3130a113a87,1440082804,11:00:04 PM,2,Keat Hong,1.378686,103.748947
07cc0564b11389635a0f1b0532dae9f5,1440082804,11:00:04 PM,1,Geylang Bahru,1.3232575,103.8680238
00e5fd8f0ac23dcc9673df220404464b,1440082805,11:00:05 PM,2,Jurong West Central,1.3380754,103.7411914
0452da78c4a7909bca365fe69df01c6c,1440082805,11:00:05 PM,3,Lorong Halus,1.3864441,103.9232692
0491100e26f2ffa6a75dfb2dd09c677f,1440082805,11:00:05 PM,3,Chong Boon,1.368161,103.855176
04e196b36380f5ee1535f13e0ba9ab73,1440082805,11:00:05 PM,1,Bukit Batok South,1.3590288,103.7636796
07cc0564b11389635a0f1b0532dae9f5,1440082805,11:00:05 PM,1,Geylang Bahru,1.3232575,103.8680238
005e20c4b86819de726ce803bd971ee1,1440082806,11:00:06 PM,1,Central Water Catchment,1.3551526,103.7972022
05d3acceb1f374b5ebff48ec82f326b5,1440082806,11:00:06 PM,2,Bishan East,1.350772,103.848183
075ec251999e540d53f51a31c0f3a622,1440082806,11:00:06 PM,2,Ang Mo Kio Town Centre,1.3691149,103.8454342
05dd5f63d8770626d358cce7f3f3f188,1440082807,11:00:07 PM,3,Central Water Catchment,1.3551526,103.7972022
063816c86aeea5103dd76715dccd1507,1440082807,11:00:07 PM,1,Clementi North,1.3161811,103.7649377
00e5fd8f0ac23dcc9673df220404464b,1440082808,11:00:08 PM,2,Jurong West Central,1.3380754,103.7411914
03371c2e9a858707b5a0c2a3c54a2516,1440082808,11:00:08 PM,4,Serangoon North,1.3553567,103.8678708
04e196b36380f5ee1535f13e0ba9ab73,1440082808,11:00:08 PM,1,Toh Tuck,1.3397003,103.7661705
01966df67cf674f6b05c9eff57405f9f,1440082809,11:00:09 PM,1,Telok Blangah Drive,1.2728757,103.8086903
027e3c21ab0151e92b373e40a2f9f3c0,1440082809,11:00:09 PM,3,Northland,1.4364908,103.8421208
0491100e26f2ffa6a75dfb2dd09c677f,1440082809,11:00:09 PM,3,Chong Boon,1.368161,103.855176
059bd550db595a2e24b38d072a3200d9,1440082809,11:00:09 PM,3,Dairy Farm,1.364674,103.772895
05be3c4cf8f428c295ea2ce7db8769b2,1440082809,11:00:09 PM,2,Toh Tuck,1.3397003,103.7661705
00e4e54547580be93c130f05af2fe4ba,1440082810,11:00:10 PM,1,Tiong Bahru,1.286971,103.8286134
03371c2e9a858707b5a0c2a3c54a2516,1440082810,11:00:10 PM,4,Serangoon North,1.3553567,103.8678708
0337d88a237c6e9e30605be2dfe5ba4a,1440082810,11:00:10 PM,5,Bendemeer,1.3201284,103.8649128
00e4e54547580be93c130f05af2fe4ba,1440082812,11:00:12 PM,1,Tiong Bahru Station,1.286081,103.826958
