Customer ID,Unix time,Readable time,,Location,Latitude,Longitude
0493396add0c64453f9eeff01099a89a,1440010803,3:00:03 AM,0,Kampong Bugis,1.3072491,103.8661877
03e01dd301693d020df7ee3ad1511436,1440010811,3:00:11 AM,0,Hougang East,1.3612182,103.8862529
0493396add0c64453f9eeff01099a89a,1440010814,3:00:14 AM,0,Kampong Bugis,1.3072491,103.8661877
016740627182b7b387e2327b62eceaaf,1440010819,3:00:19 AM,1,Straits View,1.2728954,103.8627293
08bbd95f868008f9835409367e3fa413,1440010821,3:00:21 AM,1,Geylang East,1.3200544,103.8917746
0493396add0c64453f9eeff01099a89a,1440010830,3:00:30 AM,0,Kallang Bahru,1.3179742,103.8665875
00e81b0458e99c2f0c517a776bd15302,1440010834,3:00:34 AM,0,Marine Parade,1.3019687,103.8970821
01cd7ad5593dd71f943540540c5b8aef,1440010836,3:00:36 AM,2,Kaki Bukit,1.3362352,103.9071892
01cd7ad5593dd71f943540540c5b8aef,1440010844,3:00:44 AM,2,Kaki Bukit,1.3362352,103.9071892
0493396add0c64453f9eeff01099a89a,1440010844,3:00:44 AM,0,Kampong Bugis,1.3072491,103.8661877
01cd7ad5593dd71f943540540c5b8aef,1440010854,3:00:54 AM,2,Kaki Bukit,1.3362352,103.9071892
01cd7ad5593dd71f943540540c5b8aef,1440010860,3:01:00 AM,2,Kaki Bukit,1.3362352,103.9071892
0493396add0c64453f9eeff01099a89a,1440010863,3:01:03 AM,0,Kampong Bugis,1.3072491,103.8661877
01cd7ad5593dd71f943540540c5b8aef,1440010874,3:01:14 AM,2,Kaki Bukit,1.3362352,103.9071892
016740627182b7b387e2327b62eceaaf,1440010879,3:01:19 AM,1,Marina East,1.2912788,103.8709039
0493396add0c64453f9eeff01099a89a,1440010879,3:01:19 AM,0,Crawford,1.3062872,103.8649646
0493396add0c64453f9eeff01099a89a,1440010880,3:01:20 AM,0,Crawford,1.3062872,103.8649646
03fe19dec628300a18e83d9c94103503,1440010897,3:01:37 AM,1,Penjuru Crescent,1.3135244,103.7348443
0358d94193926d1d20b2b559583ce065,1440010906,3:01:46 AM,0,Marina South,1.279294,103.8701686
01cd7ad5593dd71f943540540c5b8aef,1440010908,3:01:48 AM,2,Kaki Bukit,1.3362352,103.9071892
0358d94193926d1d20b2b559583ce065,1440010908,3:01:48 AM,0,Marina South,1.279294,103.8701686
01cd7ad5593dd71f943540540c5b8aef,1440010909,3:01:49 AM,2,Kampong Ubi,1.330338,103.902067
016740627182b7b387e2327b62eceaaf,1440010917,3:01:57 AM,1,Marina East,1.2912788,103.8709039
01cd7ad5593dd71f943540540c5b8aef,1440010919,3:01:59 AM,2,Kampong Ubi,1.330338,103.902067
03fe19dec628300a18e83d9c94103503,1440010919,3:01:59 AM,1,Penjuru Crescent,1.3135244,103.7348443
0493396add0c64453f9eeff01099a89a,1440010919,3:01:59 AM,0,Crawford,1.3062872,103.8649646
01cd7ad5593dd71f943540540c5b8aef,1440010921,3:02:01 AM,2,Kaki Bukit,1.3362352,103.9071892
03fe19dec628300a18e83d9c94103503,1440010921,3:02:01 AM,1,Penjuru Crescent,1.3135244,103.7348443
0493396add0c64453f9eeff01099a89a,1440010923,3:02:03 AM,0,Crawford,1.3062872,103.8649646
0493396add0c64453f9eeff01099a89a,1440010939,3:02:19 AM,0,Crawford,1.3062872,103.8649646
03fe19dec628300a18e83d9c94103503,1440010949,3:02:29 AM,1,Penjuru Crescent,1.3135244,103.7348443
0493396add0c64453f9eeff01099a89a,1440010949,3:02:29 AM,0,Crawford,1.3062872,103.8649646
0493396add0c64453f9eeff01099a89a,1440010953,3:02:33 AM,0,Kampong Glam,1.3029735,103.859875
016740627182b7b387e2327b62eceaaf,1440010960,3:02:40 AM,1,Marina Centre,1.2785587,103.8656807
01cd7ad5593dd71f943540540c5b8aef,1440010963,3:02:43 AM,2,Kaki Bukit,1.3362352,103.9071892
00e81b0458e99c2f0c517a776bd15302,1440010970,3:02:50 AM,0,Marine Parade,1.3019687,103.8970821
07bce35a17d34d1bf92e84409da64b47,1440010972,3:02:52 AM,0,Kaki Bukit,1.3362352,103.9071892
0493396add0c64453f9eeff01099a89a,1440010973,3:02:53 AM,0,Kampong Glam,1.3029735,103.859875
08bbd95f868008f9835409367e3fa413,1440010974,3:02:54 AM,1,Geylang Bahru,1.3232575,103.8680238
06dce86b6ce2305b2589d3e5fbc6a5a7,1440010975,3:02:55 AM,1,Little India,1.3063483,103.8496785
08bbd95f868008f9835409367e3fa413,1440010975,3:02:55 AM,1,Kallang Way,1.3228246,103.8779514
016740627182b7b387e2327b62eceaaf,1440010980,3:03:00 AM,1,Marina Centre,1.2785587,103.8656807
06dce86b6ce2305b2589d3e5fbc6a5a7,1440010981,3:03:01 AM,1,Little India,1.3063483,103.8496785
08bbd95f868008f9835409367e3fa413,1440010989,3:03:09 AM,1,Geylang Bahru,1.3232575,103.8680238
08bbd95f868008f9835409367e3fa413,1440010990,3:03:10 AM,1,Geylang Bahru,1.3232575,103.8680238
01cd7ad5593dd71f943540540c5b8aef,1440010997,3:03:17 AM,2,Kampong Ubi,1.330338,103.902067
00e81b0458e99c2f0c517a776bd15302,1440011005,3:03:25 AM,0,Marine Parade,1.3019687,103.8970821
01cd7ad5593dd71f943540540c5b8aef,1440011007,3:03:27 AM,2,Kampong Ubi,1.330338,103.902067
016740627182b7b387e2327b62eceaaf,1440011008,3:03:28 AM,1,Victoria,1.3005032,103.8558723
0493396add0c64453f9eeff01099a89a,1440011009,3:03:29 AM,0,Kampong Glam,1.3029735,103.859875
016740627182b7b387e2327b62eceaaf,1440011011,3:03:31 AM,1,Victoria,1.3005032,103.8558723
06dce86b6ce2305b2589d3e5fbc6a5a7,1440011011,3:03:31 AM,1,Little India,1.3063483,103.8496785
0493396add0c64453f9eeff01099a89a,1440011024,3:03:44 AM,0,Kampong Glam,1.3029735,103.859875
0493396add0c64453f9eeff01099a89a,1440011025,3:03:45 AM,0,Rochor Canal,1.304128,103.8564322
06dce86b6ce2305b2589d3e5fbc6a5a7,1440011028,3:03:48 AM,1,Little India,1.3063483,103.8496785
01cd7ad5593dd71f943540540c5b8aef,1440011035,3:03:55 AM,2,Geylang East,1.3200544,103.8917746
06dce86b6ce2305b2589d3e5fbc6a5a7,1440011049,3:04:09 AM,1,Bugis,1.3010601,103.85599
01cd7ad5593dd71f943540540c5b8aef,1440011050,3:04:10 AM,2,Geylang East,1.3200544,103.8917746
075a3215b778a204ebe6ef7df0577cf8,1440011053,3:04:13 AM,0,Central Water Catchment,1.3551526,103.7972022
0493396add0c64453f9eeff01099a89a,1440011054,3:04:14 AM,0,Rochor Canal,1.304128,103.8564322
075a3215b778a204ebe6ef7df0577cf8,1440011055,3:04:15 AM,0,Central Water Catchment,1.3551526,103.7972022
03e01dd301693d020df7ee3ad1511436,1440011057,3:04:17 AM,0,Hougang West,1.3612182,103.8862529
03e01dd301693d020df7ee3ad1511436,1440011058,3:04:18 AM,0,Hougang West,1.3612182,103.8862529
0493396add0c64453f9eeff01099a89a,1440011059,3:04:19 AM,0,Rochor Canal,1.304128,103.8564322
01cd7ad5593dd71f943540540c5b8aef,1440011060,3:04:20 AM,2,Geylang East,1.3200544,103.8917746
0555f98b5b59c0f2bf520efcfd33a97a,1440011061,3:04:21 AM,1,Dunearn,1.3257813,103.8085672
075a3215b778a204ebe6ef7df0577cf8,1440011061,3:04:21 AM,0,Central Water Catchment,1.3551526,103.7972022
06dce86b6ce2305b2589d3e5fbc6a5a7,1440011064,3:04:24 AM,1,Bugis,1.3010601,103.85599
01cd7ad5593dd71f943540540c5b8aef,1440011066,3:04:26 AM,2,Kampong Ubi,1.330338,103.902067
0493396add0c64453f9eeff01099a89a,1440011069,3:04:29 AM,0,Rochor Canal,1.304128,103.8564322
00e81b0458e99c2f0c517a776bd15302,1440011071,3:04:31 AM,0,Marine Parade,1.3019687,103.8970821
01cd7ad5593dd71f943540540c5b8aef,1440011072,3:04:32 AM,2,Geylang East,1.3200544,103.8917746
0493396add0c64453f9eeff01099a89a,1440011073,3:04:33 AM,0,Rochor Canal,1.304128,103.8564322
075a3215b778a204ebe6ef7df0577cf8,1440011077,3:04:37 AM,0,Central Water Catchment,1.3551526,103.7972022
