Customer ID,Unix time,Readable time,,Location,Latitude,Longitude
01307137b9e58ba91acfb9225e38c1de,1440046800,1:00:00 PM,2,Hougang West,1.3612182,103.8862529
01ca20ec6586f8ca66192b05cefeb4a8,1440046800,1:00:00 PM,1,Shangri-La,1.3697866,103.8330503
04af49d59515245932d08ebf4fa2e572,1440046800,1:00:00 PM,0,Wenya,1.3527849,103.703493
05627dfb53515e0cea65bd77cf489018,1440046800,1:00:00 PM,1,Serangoon Garden,1.3636707,103.8671896
06aea746346437d751ff2950587ffc48,1440046800,1:00:00 PM,1,Yishun West,1.430368,103.8353628
07aaf9219bc072a2d48c7f4ec86bef21,1440046800,1:00:00 PM,0,Lorong Halus,1.3864441,103.9232692
01ca20ec6586f8ca66192b05cefeb4a8,1440046801,1:00:01 PM,1,Shangri-La,1.3697866,103.8330503
0219ffad27146ad7f950a5e153ab64d0,1440046801,1:00:01 PM,0,Senoko South,1.4576121,103.8037006
04f8f03473f2b10c1e1ccfd7bf08643e,1440046801,1:00:01 PM,2,Jurong Gateway,1.3355346,103.7418606
08666270308e9c561822de144b40ba76,1440046801,1:00:01 PM,0,Pasir Ris Wafer Fab Park,1.3791,103.93
08b7f8859603f5ac05f5500f925fad14,1440046801,1:00:01 PM,2,Toh Tuck,1.3397003,103.7661705
021d841f985c4ce396361314217d5218,1440046802,1:00:02 PM,1,Robertson Quay,1.2908317,103.8380232
02277dc2890ffe15ff6290107b74e90d,1440046802,1:00:02 PM,0,Toa Payoh Central,1.3349055,103.8491767
02c1cf958fbb4ddb6931212f45f42238,1440046802,1:00:02 PM,0,Lower Seletar,1.3989209,103.8336524
05a040dee1c952b88453028ffa110bbf,1440046802,1:00:02 PM,0,Tampines East,1.3495907,103.9567879
08afb0821263536e5e43974eeb2edadd,1440046802,1:00:02 PM,2,Hillcrest,1.3318642,103.8078398
0172b1171e470b96dacca95c16bf4133,1440046803,1:00:03 PM,0,Toa Payoh West,1.3352492,103.8413198
082f1caafcc4db1b84de2b240178669a,1440046803,1:00:03 PM,0,One Tree Hill,1.3015574,103.8261541
00cef626039af865995eb72ed30d430d,1440046804,1:00:04 PM,1,Little India,1.3063483,103.8496785
02c1cf958fbb4ddb6931212f45f42238,1440046804,1:00:04 PM,0,Lower Seletar,1.3989209,103.8336524
0410344be7258f148c62cc673da0ea7f,1440046804,1:00:04 PM,1,Yew Tee,1.3975669,103.7473389
0574f089d0252341a5bd3584378dd33d,1440046804,1:00:04 PM,0,Mountbatten,1.306306,103.882531
02c1cf958fbb4ddb6931212f45f42238,1440046805,1:00:05 PM,0,Lower Seletar,1.3989209,103.8336524
03aa630cbde7c102a602aa8f7f35ef74,1440046805,1:00:05 PM,2,Mandai West,1.4260074,103.8241046
05a040dee1c952b88453028ffa110bbf,1440046805,1:00:05 PM,0,Tampines East,1.3495907,103.9567879
06bb544831bfb7a32d7b4e83c1b61bf9,1440046805,1:00:05 PM,4,Tiong Bahru Station,1.286081,103.826958
06df5c62d43878f3c0a5f0311584a4e5,1440046805,1:00:05 PM,1,Hillcrest,1.3318642,103.8078398
08666270308e9c561822de144b40ba76,1440046805,1:00:05 PM,0,Pasir Ris Wafer Fab Park,1.3791,103.93
02c7dbafdded83edc490b8d3e0ff60c0,1440046806,1:00:06 PM,1,Toa Payoh West,1.3352492,103.8413198
02d5aee598b763ca29e01e3ef804b114,1440046806,1:00:06 PM,1,Kent Ridge,1.293383,103.784394
02f320ba0fb708949004d358755bc5ff,1440046806,1:00:06 PM,0,Jurong Gateway,1.3355346,103.7418606
033735242819039a8db13e49c087fa36,1440046806,1:00:06 PM,2,Aljunied,1.316441,103.88298
03906b3a2e9abff04a7358ff0438f122,1440046806,1:00:06 PM,1,Aljunied,1.316441,103.88298
06df5c62d43878f3c0a5f0311584a4e5,1440046806,1:00:06 PM,1,Hillcrest,1.3318642,103.8078398
0803b650a63709e3402a0988a2d05b03,1440046806,1:00:06 PM,2,Margaret Drive,1.2968341,103.8084694
02620cd2f7c89bb92f432250dc055f5d,1440046807,1:00:07 PM,0,Swiss Club,1.3382923,103.790064
028fced243a8fac156f10977c6f6e2ad,1440046807,1:00:07 PM,1,Lavender,1.3072265,103.862951
076b983bd817cfe5c4f02e8723591469,1440046807,1:00:07 PM,0,Tanjong Pagar,1.27644,103.845711
07aaf9219bc072a2d48c7f4ec86bef21,1440046807,1:00:07 PM,0,Hougang East,1.3612182,103.8862529
088d5ad96790c2d5527bebc708aefa54,1440046807,1:00:07 PM,0,Midview,1.3398425,103.7568922
022009710e1074a9b8aab9f47c07028d,1440046808,1:00:08 PM,1,Joo Koon,1.3277399,103.6784799
02c1cf958fbb4ddb6931212f45f42238,1440046808,1:00:08 PM,0,Lower Seletar,1.3989209,103.8336524
033df4395071437d82cec5197290afd8,1440046808,1:00:08 PM,4,Bukit Ho Swee,1.2874125,103.8297425
04287a937471c00b56fb755f4216d9cc,1440046808,1:00:08 PM,4,Clementi West,1.3161811,103.7649377
088d5ad96790c2d5527bebc708aefa54,1440046808,1:00:08 PM,0,Midview,1.3398425,103.7568922
00c4e4adf49376befd11809b61bcf6ab,1440046809,1:00:09 PM,4,Geylang East,1.3200544,103.8917746
022009710e1074a9b8aab9f47c07028d,1440046809,1:00:09 PM,1,Joo Koon,1.3277399,103.6784799
0410344be7258f148c62cc673da0ea7f,1440046809,1:00:09 PM,1,Yew Tee,1.3975669,103.7473389
072c004cf4462e4bb1af29b7bf1b79c2,1440046809,1:00:09 PM,2,Serangoon Garden,1.3636707,103.8671896
07aaf9219bc072a2d48c7f4ec86bef21,1440046809,1:00:09 PM,0,Hougang East,1.3612182,103.8862529
086c5368d922543e1f9228687a3ec9c0,1440046809,1:00:09 PM,2,Bishan East,1.350772,103.848183
028fced243a8fac156f10977c6f6e2ad,1440046810,1:00:10 PM,1,Lavender,1.3072265,103.862951
033df4395071437d82cec5197290afd8,1440046810,1:00:10 PM,4,Bukit Ho Swee,1.2874125,103.8297425
03edb13a1cd12cb2f2927ebea31b5d3b,1440046810,1:00:10 PM,2,Orange Grove,1.3106145,103.8259732
04287a937471c00b56fb755f4216d9cc,1440046810,1:00:10 PM,4,Clementi West,1.3161811,103.7649377
060b8003c5d3204d138b644dafa95e35,1440046810,1:00:10 PM,2,Singapore Polytechnic,1.3078453,103.778416
06df5c62d43878f3c0a5f0311584a4e5,1440046810,1:00:10 PM,1,Hillcrest,1.3318642,103.8078398
0149ceb042b5708888ac8311973ecfbc,1440046811,1:00:11 PM,2,Liu Fang,1.3141514,103.6981553
02496a1f635a14d953cb8f9ff0f0634b,1440046811,1:00:11 PM,1,Serangoon Central,1.3510491,103.8730597
028fced243a8fac156f10977c6f6e2ad,1440046811,1:00:11 PM,1,Lavender,1.3072265,103.862951
047b7bd9e85e5efbd174c5f897d41821,1440046811,1:00:11 PM,2,Mandai East,1.4260074,103.8241046
