Customer ID,Unix time,Readable time,,Location,Latitude,Longitude
0126cab2f5d686c02cb2da283753d5c7,1440007200,2:00:00 AM,1,Victoria,1.3005032,103.8558723
01bcb0f79e312031d713a2fc222b7816,1440007203,2:00:03 AM,0,Nee Soon,1.4007817,103.821278
032d462b30cd74994bcfcd09eb35269c,1440007203,2:00:03 AM,0,Pasir Ris West,1.3730057,103.9492453
01bcb0f79e312031d713a2fc222b7816,1440007204,2:00:04 AM,0,Nee Soon,1.4007817,103.821278
0126cab2f5d686c02cb2da283753d5c7,1440007208,2:00:08 AM,1,Victoria,1.3005032,103.8558723
0644565e93d829f83eebbf2f1dd81fd0,1440007211,2:00:11 AM,0,Fajar,1.384729,103.77108
00c4f6a2ee615c1daa1992f112a48a1b,1440007214,2:00:14 AM,0,Woodlands East,1.4381922,103.7889597
0126cab2f5d686c02cb2da283753d5c7,1440007222,2:00:22 AM,1,Victoria,1.3005032,103.8558723
00c4f6a2ee615c1daa1992f112a48a1b,1440007224,2:00:24 AM,0,Woodlands East,1.4381922,103.7889597
0126cab2f5d686c02cb2da283753d5c7,1440007224,2:00:24 AM,1,Bras Basah,1.2975068,103.8504356
05e40ae081589c11bf48a3bc98aebee9,1440007224,2:00:24 AM,0,Frankel,1.31656,103.9178494
032d462b30cd74994bcfcd09eb35269c,1440007229,2:00:29 AM,0,Pasir Ris West,1.3730057,103.9492453
0493396add0c64453f9eeff01099a89a,1440007230,2:00:30 AM,0,Sentosa,1.2494041,103.8303209
06bd6bc7a9c1e1fa9bdc29b3c6f234ba,1440007230,2:00:30 AM,1,Bukit Batok South,1.3590288,103.7636796
01bcb0f79e312031d713a2fc222b7816,1440007232,2:00:32 AM,0,Nee Soon,1.4007817,103.821278
01bcb0f79e312031d713a2fc222b7816,1440007233,2:00:33 AM,0,Nee Soon,1.4007817,103.821278
0126cab2f5d686c02cb2da283753d5c7,1440007234,2:00:34 AM,1,Bras Basah,1.2975068,103.8504356
00833190b99edd645959f07c70cbbe39,1440007237,2:00:37 AM,0,Lavender,1.3072265,103.862951
032d462b30cd74994bcfcd09eb35269c,1440007239,2:00:39 AM,0,Pasir Ris West,1.3730057,103.9492453
032d462b30cd74994bcfcd09eb35269c,1440007240,2:00:40 AM,0,Pasir Ris West,1.3730057,103.9492453
05996a78a95ed3b2f5be034eb03b7a18,1440007240,2:00:40 AM,0,Siglap,1.3138672,103.923031
06bd6bc7a9c1e1fa9bdc29b3c6f234ba,1440007240,2:00:40 AM,1,Bukit Batok South,1.3590288,103.7636796
05e40ae081589c11bf48a3bc98aebee9,1440007244,2:00:44 AM,0,Frankel,1.31656,103.9178494
083511bad5e5bb6082345b59f9b47641,1440007245,2:00:45 AM,0,Victoria,1.3005032,103.8558723
01bcb0f79e312031d713a2fc222b7816,1440007247,2:00:47 AM,0,Springleaf,1.3996715,103.8213053
01bcb0f79e312031d713a2fc222b7816,1440007248,2:00:48 AM,0,Springleaf,1.3996715,103.8213053
05e40ae081589c11bf48a3bc98aebee9,1440007256,2:00:56 AM,0,Frankel,1.31656,103.9178494
088e5c54d6d07b78366ee05cb0180f2f,1440007259,2:00:59 AM,0,Pasir Panjang 1,1.2717449,103.802537
05e40ae081589c11bf48a3bc98aebee9,1440007261,2:01:01 AM,0,Frankel,1.31656,103.9178494
0126cab2f5d686c02cb2da283753d5c7,1440007268,2:01:08 AM,1,Bras Basah,1.2975068,103.8504356
0225c879927bfc55f816c0a30c3c3d21,1440007269,2:01:09 AM,0,Bukit Batok East,1.3590288,103.7636796
03fe19dec628300a18e83d9c94103503,1440007269,2:01:09 AM,1,Port,1.2670651,103.8038239
032d462b30cd74994bcfcd09eb35269c,1440007270,2:01:10 AM,0,Pasir Ris West,1.3730057,103.9492453
0644565e93d829f83eebbf2f1dd81fd0,1440007270,2:01:10 AM,0,Bangkit,1.380382,103.772636
